Time,Channel1,Channel2,Channel3
5/22/2021 15:17,0,120,0
5/22/2021 15:17,0,120,113.1
5/22/2021 15:17,0,0,113.1
5/22/2021 15:18,254.3,0,0
5/22/2021 15:18,254.3,0,0
5/22/2021 15:18,0,120.6,0
5/22/2021 15:18,0,120.6,113.8
5/22/2021 15:18,0,0,113.8
5/22/2021 15:19,253.6,0,0
5/22/2021 15:19,253.6,0,0
5/22/2021 15:19,0,121.3,0
5/22/2021 15:19,0,121.3,114.5
5/22/2021 15:19,0,0,114.5
5/22/2021 15:20,253.6,0,0
5/22/2021 15:20,253.6,0,0
5/22/2021 15:20,0,121.9,0
5/22/2021 15:20,0,121.9,115.1
5/22/2021 15:20,0,0,115.1
5/22/2021 15:21,255,0,0
5/22/2021 15:21,255,0,0
5/22/2021 15:21,0,122.5,0
5/22/2021 15:21,0,122.5,115.8
5/22/2021 15:21,0,0,115.8
5/22/2021 15:22,256.4,0,0
5/22/2021 15:22,256.4,0,0
5/22/2021 15:22,0,123.1,0
5/22/2021 15:22,0,123.1,116.4
5/22/2021 15:22,0,0,116.4
5/22/2021 15:23,256.7,0,0
5/22/2021 15:23,256.7,0,0
5/22/2021 15:23,0,123.8,0
5/22/2021 15:23,0,123.8,117
5/22/2021 15:23,0,0,117
5/22/2021 15:24,256.4,0,0
5/22/2021 15:24,256.4,0,0
5/22/2021 15:24,0,124.3,0
5/22/2021 15:24,0,124.3,117.7
5/22/2021 15:24,0,0,117.7
5/22/2021 15:25,256.3,0,0
5/22/2021 15:25,256.3,0,0
5/22/2021 15:25,0,124.9,0
5/22/2021 15:25,0,124.9,118.2
5/22/2021 15:25,0,0,118.2
5/22/2021 15:26,256.6,0,0
5/22/2021 15:26,256.6,0,0
5/22/2021 15:26,0,125.5,0
5/22/2021 15:26,0,125.5,118.8
5/22/2021 15:26,0,0,118.8
5/22/2021 15:27,257,0,0
5/22/2021 15:27,257,0,0
5/22/2021 15:27,0,126.1,0
5/22/2021 15:27,0,126.1,119.4
5/22/2021 15:27,0,0,119.4
5/22/2021 15:28,257.1,0,0
5/22/2021 15:28,257.1,0,0
5/22/2021 15:28,0,126.6,0
5/22/2021 15:28,0,126.6,120
5/22/2021 15:28,0,0,120
5/22/2021 15:29,257.9,0,0
5/22/2021 15:29,257.9,0,0
5/22/2021 15:29,0,127.2,0
5/22/2021 15:29,0,127.2,120.5
5/22/2021 15:29,0,0,120.5
5/22/2021 15:30,257.1,0,0
5/22/2021 15:30,257.1,0,0
5/22/2021 15:30,0,127.7,0
5/22/2021 15:30,0,127.7,121.1
5/22/2021 15:30,0,0,121.1
5/22/2021 15:31,258.4,0,0
5/22/2021 15:31,258.4,0,0
5/22/2021 15:31,0,128.2,0
5/22/2021 15:31,0,128.2,121.7
5/22/2021 15:31,0,0,121.7
5/22/2021 15:32,258.1,0,0
5/22/2021 15:32,258.1,0,0
5/22/2021 15:32,0,128.7,0
5/22/2021 15:32,0,128.7,122.2
5/22/2021 15:32,0,0,122.2
5/22/2021 15:33,260.2,0,0
5/22/2021 15:33,260.2,0,0
5/22/2021 15:33,0,129.2,0
5/22/2021 15:33,0,129.2,122.7
5/22/2021 15:33,0,0,122.7
5/22/2021 15:34,261.7,0,0
5/22/2021 15:34,261.7,0,0
5/22/2021 15:34,0,129.7,0
5/22/2021 15:34,0,129.7,123.3
5/22/2021 15:34,0,0,123.3
5/22/2021 15:35,261.3,0,0
5/22/2021 15:35,261.3,0,0
5/22/2021 15:35,0,130.2,0
5/22/2021 15:35,0,130.2,123.8
5/22/2021 15:35,0,0,123.8
5/22/2021 15:36,260.4,0,0
5/22/2021 15:36,260.4,0,0
5/22/2021 15:36,0,130.7,0
5/22/2021 15:36,0,130.7,124.3
5/22/2021 15:36,0,0,124.3
5/22/2021 15:37,259.5,0,0
5/22/2021 15:37,259.5,0,0
5/22/2021 15:37,0,131.2,0
5/22/2021 15:37,0,131.2,124.8
5/22/2021 15:37,0,0,124.8
5/22/2021 15:38,262.2,0,0
5/22/2021 15:38,262.2,0,0
5/22/2021 15:38,0,131.7,0
5/22/2021 15:38,0,131.7,125.3
5/22/2021 15:38,0,0,125.3
5/22/2021 15:39,259.4,0,0
5/22/2021 15:39,259.4,0,0
5/22/2021 15:39,0,132.2,0
5/22/2021 15:39,0,132.2,125.8
5/22/2021 15:39,0,0,125.8
5/22/2021 15:40,262.1,0,0
5/22/2021 15:40,262.1,0,0
5/22/2021 15:40,0,132.7,0
5/22/2021 15:40,0,132.7,126.3
5/22/2021 15:40,0,0,126.3
5/22/2021 15:41,261.1,0,0
5/22/2021 15:41,261.1,0,0
5/22/2021 15:41,0,133.2,0
5/22/2021 15:41,0,133.2,126.7
5/22/2021 15:41,0,0,126.7
5/22/2021 15:42,261,0,0
5/22/2021 15:42,261,0,0
5/22/2021 15:42,0,133.6,0
5/22/2021 15:42,0,133.6,127.2
5/22/2021 15:42,0,0,127.2
5/22/2021 15:43,261.4,0,0
5/22/2021 15:43,261.4,0,0
5/22/2021 15:43,0,134,0
5/22/2021 15:43,0,134,127.7
5/22/2021 15:43,0,0,127.7
5/22/2021 15:44,259.2,0,0
5/22/2021 15:44,259.2,0,0
5/22/2021 15:44,0,134.4,0
5/22/2021 15:44,0,134.4,128.2
5/22/2021 15:44,0,0,128.2
5/22/2021 15:45,258.7,0,0
5/22/2021 15:45,258.7,0,0
5/22/2021 15:45,0,134.9,0
5/22/2021 15:45,0,134.9,128.6
5/22/2021 15:45,0,0,128.6
5/22/2021 15:46,259.2,0,0
5/22/2021 15:46,259.2,0,0
5/22/2021 15:46,0,135.3,0
5/22/2021 15:46,0,135.3,129.1
5/22/2021 15:46,0,0,129.1
5/22/2021 15:47,262.4,0,0
5/22/2021 15:47,262.4,0,0
5/22/2021 15:47,0,135.7,0
5/22/2021 15:47,0,135.7,129.5
5/22/2021 15:47,0,0,129.5
5/22/2021 15:48,263.1,0,0
5/22/2021 15:48,263.1,0,0
5/22/2021 15:48,0,136.1,0
5/22/2021 15:48,0,136.1,130
5/22/2021 15:48,0,0,130
5/22/2021 15:49,260.2,0,0
5/22/2021 15:49,260.2,0,0
5/22/2021 15:49,0,136.5,0
5/22/2021 15:49,0,136.5,130.4
5/22/2021 15:49,0,0,130.4
5/22/2021 15:50,259.5,0,0
5/22/2021 15:50,259.5,0,0
5/22/2021 15:50,0,136.9,0
5/22/2021 15:50,0,136.9,130.8
5/22/2021 15:50,0,0,130.8
5/22/2021 15:51,259.2,0,0
5/22/2021 15:51,259.2,0,0
5/22/2021 15:51,0,137.3,0
5/22/2021 15:51,0,137.3,131.2
5/22/2021 15:51,0,0,131.2
5/22/2021 15:52,263.9,0,0
5/22/2021 15:52,263.9,0,0
5/22/2021 15:52,0,137.7,0
5/22/2021 15:52,0,137.7,131.7
5/22/2021 15:52,0,0,131.7
5/22/2021 15:53,265,0,0
5/22/2021 15:53,265,0,0
5/22/2021 15:53,0,138.1,0
5/22/2021 15:53,0,138.1,132.1
5/22/2021 15:53,0,0,132.1
5/22/2021 15:54,263.8,0,0
5/22/2021 15:54,263.8,0,0
5/22/2021 15:54,0,138.4,0
5/22/2021 15:54,0,138.4,132.5
5/22/2021 15:54,0,0,132.5
5/22/2021 15:55,264.7,0,0
5/22/2021 15:55,264.7,0,0
5/22/2021 15:55,0,138.8,0
5/22/2021 15:55,0,138.8,132.9
5/22/2021 15:55,0,0,132.9
5/22/2021 15:56,265,0,0
5/22/2021 15:56,265,0,0
5/22/2021 15:56,0,139.2,0
5/22/2021 15:56,0,139.2,133.3
5/22/2021 15:56,0,0,133.3
5/22/2021 15:57,259.1,0,0
5/22/2021 15:57,259.1,0,0
5/22/2021 15:57,0,139.5,0
5/22/2021 15:57,0,139.5,133.7
5/22/2021 15:57,0,0,133.7
5/22/2021 15:58,255.6,0,0
5/22/2021 15:58,255.6,0,0
5/22/2021 15:58,0,139.9,0
5/22/2021 15:58,0,139.9,134.1
5/22/2021 15:58,0,0,134.1
5/22/2021 15:59,255.1,0,0
5/22/2021 15:59,255.1,0,0
5/22/2021 15:59,0,140.2,0
5/22/2021 15:59,0,140.2,134.5
5/22/2021 15:59,0,0,134.5
5/22/2021 16:00,255,0,0
5/22/2021 16:00,255,0,0
5/22/2021 16:00,0,140.6,0
5/22/2021 16:00,0,140.6,134.9
5/22/2021 16:00,0,0,134.9
5/22/2021 16:01,255.9,0,0
5/22/2021 16:01,255.9,0,0
5/22/2021 16:01,0,140.9,0
5/22/2021 16:01,0,140.9,135.2
5/22/2021 16:01,0,0,135.2
5/22/2021 16:02,256.9,0,0
5/22/2021 16:02,256.9,0,0
5/22/2021 16:02,0,141.2,0
5/22/2021 16:02,0,141.2,135.6
5/22/2021 16:02,0,0,135.6
5/22/2021 16:03,256.5,0,0
5/22/2021 16:03,256.5,0,0
5/22/2021 16:03,0,141.6,0
5/22/2021 16:03,0,141.6,136
5/22/2021 16:03,0,0,136
5/22/2021 16:04,257.7,0,0
5/22/2021 16:04,257.7,0,0
5/22/2021 16:04,0,141.9,0
5/22/2021 16:04,0,141.9,136.3
5/22/2021 16:04,0,0,136.3
5/22/2021 16:05,257.8,0,0
5/22/2021 16:05,257.8,0,0
5/22/2021 16:05,0,142.2,0
5/22/2021 16:05,0,142.2,136.7
5/22/2021 16:05,0,0,136.7
5/22/2021 16:06,256,0,0
5/22/2021 16:06,256,0,0
5/22/2021 16:06,0,142.6,0
5/22/2021 16:06,0,142.6,137
5/22/2021 16:06,0,0,137
5/22/2021 16:07,256,0,0
5/22/2021 16:07,256,0,0
5/22/2021 16:07,0,142.7,0
5/22/2021 16:07,0,142.7,137.4
5/22/2021 16:07,0,0,137.4
5/22/2021 16:08,257.2,0,0
5/22/2021 16:08,257.2,0,0
5/22/2021 16:08,0,143,0
5/22/2021 16:08,0,143,137.7
5/22/2021 16:08,0,0,137.7
5/22/2021 16:09,256.7,0,0
5/22/2021 16:09,256.7,0,0
5/22/2021 16:09,0,143.3,0
5/22/2021 16:09,0,143.3,138
5/22/2021 16:09,0,0,138
5/22/2021 16:10,256,0,0
5/22/2021 16:10,256,0,0
5/22/2021 16:10,0,143.7,0
5/22/2021 16:10,0,143.7,138.4
5/22/2021 16:10,0,0,138.4
5/22/2021 16:11,260.3,0,0
5/22/2021 16:11,260.3,0,0
5/22/2021 16:11,0,144,0
5/22/2021 16:11,0,144,138.7
5/22/2021 16:11,0,0,138.7
5/22/2021 16:12,264.4,0,0
5/22/2021 16:12,264.4,0,0
5/22/2021 16:12,0,144.3,0
5/22/2021 16:12,0,144.3,139
5/22/2021 16:12,0,0,139
5/22/2021 16:13,265.8,0,0
5/22/2021 16:13,265.8,0,0
5/22/2021 16:13,0,144.6,0
5/22/2021 16:13,0,144.6,139.4
5/22/2021 16:13,0,0,139.4
5/22/2021 16:14,264.9,0,0
5/22/2021 16:14,264.9,0,0
5/22/2021 16:14,0,144.9,0
5/22/2021 16:14,0,144.9,139.7
5/22/2021 16:14,0,0,139.7
5/22/2021 16:15,264.3,0,0
5/22/2021 16:15,264.3,0,0
5/22/2021 16:15,0,145.3,0
5/22/2021 16:15,0,145.3,140
5/22/2021 16:15,0,0,140
5/22/2021 16:16,264.2,0,0
5/22/2021 16:16,264.2,0,0
5/22/2021 16:16,0,145.6,0
5/22/2021 16:16,0,145.6,140.3
5/22/2021 16:16,0,0,140.3
5/22/2021 16:17,264.9,0,0
5/22/2021 16:17,264.9,0,0
5/22/2021 16:17,0,145.9,0
5/22/2021 16:17,0,145.9,140.6
5/22/2021 16:17,0,0,140.6
5/22/2021 16:18,266.8,0,0
5/22/2021 16:18,266.8,0,0
5/22/2021 16:18,0,146.2,0
5/22/2021 16:18,0,146.2,140.9
5/22/2021 16:18,0,0,140.9
5/22/2021 16:19,267.9,0,0
5/22/2021 16:19,267.9,0,0
5/22/2021 16:19,0,146.6,0
5/22/2021 16:19,0,146.6,141.2
5/22/2021 16:19,0,0,141.2
5/22/2021 16:20,268.3,0,0
5/22/2021 16:20,268.3,0,0
5/22/2021 16:20,0,146.9,0
5/22/2021 16:20,0,146.9,141.5
5/22/2021 16:20,0,0,141.5
5/22/2021 16:21,267.2,0,0
5/22/2021 16:21,267.2,0,0
5/22/2021 16:21,0,147.3,0
5/22/2021 16:21,0,147.3,141.8
5/22/2021 16:21,0,0,141.8
5/22/2021 16:22,265.1,0,0
5/22/2021 16:22,265.1,0,0
5/22/2021 16:22,0,147.6,0
5/22/2021 16:22,0,147.6,142.1
5/22/2021 16:22,0,0,142.1
5/22/2021 16:23,261.4,0,0
5/22/2021 16:23,261.4,0,0
5/22/2021 16:23,0,147.9,0
5/22/2021 16:23,0,147.9,142.3
5/22/2021 16:23,0,0,142.3
5/22/2021 16:24,261.1,0,0
5/22/2021 16:24,261.1,0,0
5/22/2021 16:24,0,148.2,0
5/22/2021 16:24,0,148.2,142.6
5/22/2021 16:24,0,0,142.6
5/22/2021 16:25,258.6,0,0
5/22/2021 16:25,258.6,0,0
5/22/2021 16:25,0,148.5,0
5/22/2021 16:25,0,148.5,142.8
5/22/2021 16:25,0,0,142.8
5/22/2021 16:26,260,0,0
5/22/2021 16:26,260,0,0
5/22/2021 16:26,0,148.8,0
5/22/2021 16:26,0,148.8,143.1
5/22/2021 16:26,0,0,143.1
5/22/2021 16:27,260.5,0,0
5/22/2021 16:27,260.5,0,0
5/22/2021 16:27,0,149.1,0
5/22/2021 16:27,0,149.1,143.3
5/22/2021 16:27,0,0,143.3
5/22/2021 16:28,261.1,0,0
5/22/2021 16:28,261.1,0,0
5/22/2021 16:28,0,149.4,0
5/22/2021 16:28,0,149.4,143.6
5/22/2021 16:28,0,0,143.6
5/22/2021 16:29,261.6,0,0
5/22/2021 16:29,261.6,0,0
5/22/2021 16:29,0,149.8,0
5/22/2021 16:29,0,149.8,143.8
5/22/2021 16:29,0,0,143.8
5/22/2021 16:30,261.6,0,0
5/22/2021 16:30,261.6,0,0
5/22/2021 16:30,0,150.1,0
5/22/2021 16:30,0,150.1,144
5/22/2021 16:30,0,0,144
5/22/2021 16:31,262,0,0
5/22/2021 16:31,262,0,0
5/22/2021 16:31,0,150.4,0
5/22/2021 16:31,0,150.4,144.3
5/22/2021 16:31,0,0,144.3
5/22/2021 16:32,261.2,0,0
5/22/2021 16:32,261.2,0,0
5/22/2021 16:32,0,150.7,0
5/22/2021 16:32,0,150.7,144.5
5/22/2021 16:32,0,0,144.5
5/22/2021 16:33,259.1,0,0
5/22/2021 16:33,259.1,0,0
5/22/2021 16:33,0,151,0
5/22/2021 16:33,0,151,144.7
5/22/2021 16:33,0,0,144.7
5/22/2021 16:34,259.2,0,0
5/22/2021 16:34,259.2,0,0
5/22/2021 16:34,0,151.3,0
5/22/2021 16:34,0,151.3,145
5/22/2021 16:34,0,0,145
5/22/2021 16:35,258.8,0,0
5/22/2021 16:35,258.8,0,0
5/22/2021 16:35,0,151.4,0
5/22/2021 16:35,0,151.4,145.2
5/22/2021 16:35,0,0,145.2
5/22/2021 16:36,260,0,0
5/22/2021 16:36,260,0,0
5/22/2021 16:36,0,151.7,0
5/22/2021 16:36,0,151.7,145.4
5/22/2021 16:36,0,0,145.4
5/22/2021 16:37,260.9,0,0
5/22/2021 16:37,260.9,0,0
5/22/2021 16:37,0,152,0
5/22/2021 16:37,0,152,145.6
5/22/2021 16:37,0,0,145.6
5/22/2021 16:38,260,0,0
5/22/2021 16:38,260,0,0
5/22/2021 16:38,0,152.3,0
5/22/2021 16:38,0,152.3,145.8
5/22/2021 16:38,0,0,145.8
5/22/2021 16:39,260.1,0,0
5/22/2021 16:39,260.1,0,0
5/22/2021 16:39,0,152.6,0
5/22/2021 16:39,0,152.6,146
5/22/2021 16:39,0,0,146
5/22/2021 16:40,260.5,0,0
5/22/2021 16:40,260.5,0,0
5/22/2021 16:40,0,152.8,0
5/22/2021 16:40,0,152.8,146.2
5/22/2021 16:40,0,0,146.2
5/22/2021 16:41,260.4,0,0
5/22/2021 16:41,260.4,0,0
5/22/2021 16:41,0,153,0
5/22/2021 16:41,0,153,146.4
5/22/2021 16:41,0,0,146.4
5/22/2021 16:42,262.2,0,0
5/22/2021 16:42,262.2,0,0
5/22/2021 16:42,0,153.3,0
5/22/2021 16:42,0,153.3,146.6
5/22/2021 16:42,0,0,146.6
5/22/2021 16:43,263.4,0,0
5/22/2021 16:43,263.4,0,0
5/22/2021 16:43,0,153.6,0
5/22/2021 16:43,0,153.6,146.8
5/22/2021 16:43,0,0,146.8
5/22/2021 16:44,260.8,0,0
5/22/2021 16:44,260.8,0,0
5/22/2021 16:44,0,153.9,0
5/22/2021 16:44,0,153.9,147
5/22/2021 16:44,0,0,147
5/22/2021 16:45,256.3,0,0
5/22/2021 16:45,256.3,0,0
5/22/2021 16:45,0,154.1,0
5/22/2021 16:45,0,154.1,147.2
5/22/2021 16:45,0,0,147.2
5/22/2021 16:46,250.6,0,0
5/22/2021 16:46,250.6,0,0
5/22/2021 16:46,0,154.4,0
5/22/2021 16:46,0,154.4,147.4
5/22/2021 16:46,0,0,147.4
5/22/2021 16:47,247.6,0,0
5/22/2021 16:47,247.6,0,0
5/22/2021 16:47,0,154.6,0
5/22/2021 16:47,0,154.6,147.5
5/22/2021 16:47,0,0,147.5
5/22/2021 16:48,245.9,0,0
5/22/2021 16:48,245.9,0,0
5/22/2021 16:48,0,154.9,0
5/22/2021 16:48,0,154.9,147.7
5/22/2021 16:48,0,0,147.7
5/22/2021 16:49,244.4,0,0
5/22/2021 16:49,244.4,0,0
5/22/2021 16:49,0,155.1,0
5/22/2021 16:49,0,155.1,147.9
5/22/2021 16:49,0,0,147.9
5/22/2021 16:50,242.9,0,0
5/22/2021 16:50,242.9,0,0
5/22/2021 16:50,0,155.3,0
5/22/2021 16:50,0,155.3,148
5/22/2021 16:50,0,0,148
5/22/2021 16:51,242.1,0,0
5/22/2021 16:51,242.1,0,0
5/22/2021 16:51,0,155.5,0
5/22/2021 16:51,0,155.5,148.2
5/22/2021 16:51,0,0,148.2
5/22/2021 16:52,241.5,0,0
5/22/2021 16:52,241.5,0,0
5/22/2021 16:52,0,155.8,0
5/22/2021 16:52,0,155.8,148.4
5/22/2021 16:52,0,0,148.4
5/22/2021 16:53,241.2,0,0
5/22/2021 16:53,241.2,0,0
5/22/2021 16:53,0,156,0
5/22/2021 16:53,0,156,148.5
5/22/2021 16:53,0,0,148.5
5/22/2021 16:54,240.1,0,0
5/22/2021 16:54,240.1,0,0
5/22/2021 16:54,0,156.2,0
5/22/2021 16:54,0,156.2,148.7
5/22/2021 16:54,0,0,148.7
5/22/2021 16:55,241,0,0
5/22/2021 16:55,241,0,0
5/22/2021 16:55,0,156.4,0
5/22/2021 16:55,0,156.4,148.8
5/22/2021 16:55,0,0,148.8
5/22/2021 16:56,240.4,0,0
5/22/2021 16:56,240.4,0,0
5/22/2021 16:56,0,156.6,0
5/22/2021 16:56,0,156.6,149
5/22/2021 16:56,0,0,149
5/22/2021 16:57,239.9,0,0
5/22/2021 16:57,239.9,0,0
5/22/2021 16:57,0,156.8,0
5/22/2021 16:57,0,156.8,149.1
5/22/2021 16:57,0,0,149.1
5/22/2021 16:58,240.8,0,0
5/22/2021 16:58,240.8,0,0
5/22/2021 16:58,0,156.9,0
5/22/2021 16:58,0,156.9,149.3
5/22/2021 16:58,0,0,149.3
5/22/2021 16:59,240.7,0,0
5/22/2021 16:59,240.7,0,0
5/22/2021 16:59,0,157.1,0
5/22/2021 16:59,0,157.1,149.4
5/22/2021 16:59,0,0,149.4
5/22/2021 17:00,241.4,0,0
5/22/2021 17:00,241.4,0,0
5/22/2021 17:00,0,157.3,0
5/22/2021 17:00,0,157.3,149.5
5/22/2021 17:00,0,0,149.5
5/22/2021 17:01,240.8,0,0
5/22/2021 17:01,240.8,0,0
5/22/2021 17:01,0,157.5,0
5/22/2021 17:01,0,157.5,149.6
5/22/2021 17:01,0,0,149.6
5/22/2021 17:02,239.9,0,0
5/22/2021 17:02,239.9,0,0
5/22/2021 17:02,0,157.7,0
5/22/2021 17:02,0,157.7,149.8
5/22/2021 17:02,0,0,149.8
5/22/2021 17:03,240.2,0,0
5/22/2021 17:03,240.2,0,0
5/22/2021 17:03,0,157.8,0
5/22/2021 17:03,0,157.8,149.9
5/22/2021 17:03,0,0,149.9
5/22/2021 17:04,240,0,0
5/22/2021 17:04,240,0,0
5/22/2021 17:04,0,158,0
5/22/2021 17:04,0,158,150
5/22/2021 17:04,0,0,150
5/22/2021 17:05,239.3,0,0
5/22/2021 17:05,239.3,0,0
5/22/2021 17:05,0,158.1,0
5/22/2021 17:05,0,158.1,150.1
5/22/2021 17:05,0,0,150.1
5/22/2021 17:06,238.4,0,0
5/22/2021 17:06,238.4,0,0
5/22/2021 17:06,0,158.3,0
5/22/2021 17:06,0,158.3,150.2
5/22/2021 17:06,0,0,150.2
5/22/2021 17:07,238.7,0,0
5/22/2021 17:07,238.7,0,0
5/22/2021 17:07,0,158.4,0
5/22/2021 17:07,0,158.4,150.3
5/22/2021 17:07,0,0,150.3
5/22/2021 17:08,237.9,0,0
5/22/2021 17:08,237.9,0,0
5/22/2021 17:08,0,158.5,0
5/22/2021 17:08,0,158.5,150.4
5/22/2021 17:08,0,0,150.4
5/22/2021 17:09,237.6,0,0
5/22/2021 17:09,237.6,0,0
5/22/2021 17:09,0,158.7,0
5/22/2021 17:09,0,158.7,150.5
5/22/2021 17:09,0,0,150.5
5/22/2021 17:10,236.3,0,0
5/22/2021 17:10,236.3,0,0
5/22/2021 17:10,0,158.8,0
5/22/2021 17:10,0,158.8,150.7
5/22/2021 17:10,0,0,150.7
5/22/2021 17:11,235.7,0,0
5/22/2021 17:11,235.7,0,0
5/22/2021 17:11,0,158.9,0
5/22/2021 17:11,0,158.9,150.7
5/22/2021 17:11,0,0,150.7
5/22/2021 17:12,236,0,0
5/22/2021 17:12,236,0,0
5/22/2021 17:12,0,159,0
5/22/2021 17:12,0,159,150.8
5/22/2021 17:12,0,0,150.8
5/22/2021 17:13,235.9,0,0
5/22/2021 17:13,235.9,0,0
5/22/2021 17:13,0,159.1,0
5/22/2021 17:13,0,159.1,150.9
5/22/2021 17:13,0,0,150.9
5/22/2021 17:14,236.6,0,0
5/22/2021 17:14,236.6,0,0
5/22/2021 17:14,0,159.2,0
5/22/2021 17:14,0,159.2,151
5/22/2021 17:14,0,0,151
5/22/2021 17:15,237.7,0,0
5/22/2021 17:15,237.7,0,0
5/22/2021 17:15,0,159.3,0
5/22/2021 17:15,0,159.3,151.1
5/22/2021 17:15,0,0,151.1
5/22/2021 17:16,237.4,0,0
5/22/2021 17:16,237.4,0,0
5/22/2021 17:16,0,159.4,0
5/22/2021 17:16,0,159.4,151.2
5/22/2021 17:16,0,0,151.2
5/22/2021 17:17,234.1,0,0
5/22/2021 17:17,234.1,0,0
5/22/2021 17:17,0,159.5,0
5/22/2021 17:17,0,159.5,151.3
5/22/2021 17:17,0,0,151.3
5/22/2021 17:18,231.9,0,0
5/22/2021 17:18,231.9,0,0
5/22/2021 17:18,0,159.6,0
5/22/2021 17:18,0,159.6,151.3
5/22/2021 17:18,0,0,151.3
5/22/2021 17:19,229.9,0,0
5/22/2021 17:19,229.9,0,0
5/22/2021 17:19,0,159.7,0
5/22/2021 17:19,0,159.7,151.4
5/22/2021 17:19,0,0,151.4
5/22/2021 17:20,229.9,0,0
5/22/2021 17:20,229.9,0,0
5/22/2021 17:20,0,159.8,0
5/22/2021 17:20,0,159.8,151.5
5/22/2021 17:20,0,0,151.5
5/22/2021 17:21,229.7,0,0
